Date,Open,High,Close,Target_5min,Target_1hour,Target_1day
2023-12-01 00:15:00,1.0,1.0,2.0,1.0,9.0,744.0
2023-12-01 00:20:00,1.0,1.0,1.0,0.0,9.0,744.0
2023-12-01 00:25:00,1.0,1.0,1.0,1.0,10.0,744.0
2023-12-01 00:30:00,1.0,1.0,1.0,2.0,11.0,744.0
2023-12-01 00:35:00,2.0,1.0,1.0,2.0,9.0,744.0
2023-12-01 00:40:00,2.0,2.0,1.0,0.0,7.0,744.0
2023-12-01 00:45:00,1.0,2.0,2.0,0.0,9.0,744.0
2023-12-01 00:50:00,1.0,1.0,2.0,0.0,9.0,746.0
2023-12-01 00:55:00,1.0,1.0,1.0,1.0,9.0,746.0
2023-12-01 01:00:00,1.0,1.0,1.0,1.0,9.0,746.0
2023-12-01 01:05:00,1.0,1.0,1.0,1.0,8.0,746.0
2023-12-01 01:10:00,1.0,1.0,1.0,0.0,7.0,745.0
2023-12-01 01:15:00,1.0,1.0,1.0,1.0,8.0,745.0
2023-12-01 01:20:00,1.0,1.0,1.0,1.0,7.0,747.0
2023-12-01 01:25:00,1.0,1.0,1.0,2.0,6.0,746.0
2023-12-01 01:30:00,2.0,1.0,1.0,0.0,4.0,744.0
2023-12-01 01:35:00,1.0,2.0,1.0,0.0,4.0,745.0
2023-12-01 01:40:00,1.0,1.0,2.0,2.0,5.0,746.0
2023-12-01 01:45:00,2.0,1.0,1.0,0.0,3.0,744.0
2023-12-01 01:50:00,1.0,2.0,1.0,0.0,5.0,746.0
2023-12-01 01:55:00,1.0,1.0,2.0,1.0,5.0,747.0
2023-12-01 02:00:00,1.0,1.0,1.0,0.0,4.0,748.0
2023-12-01 02:05:00,1.0,1.0,1.0,0.0,6.0,750.0
2023-12-01 02:10:00,1.0,1.0,1.0,1.0,6.0,750.0
2023-12-01 02:15:00,1.0,1.0,1.0,0.0,5.0,749.0
2023-12-01 02:20:00,1.0,1.0,1.0,0.0,6.0,750.0
2023-12-01 02:25:00,1.0,1.0,1.0,0.0,8.0,751.0
2023-12-01 02:30:00,1.0,1.0,1.0,0.0,8.0,751.0
2023-12-01 02:35:00,1.0,1.0,1.0,1.0,8.0,751.0
2023-12-01 02:40:00,1.0,1.0,1.0,0.0,8.0,750.0
2023-12-01 02:45:00,1.0,1.0,1.0,2.0,12.0,751.0
2023-12-01 02:50:00,2.0,1.0,1.0,0.0,10.0,749.0
2023-12-01 02:55:00,1.0,2.0,1.0,0.0,10.0,752.0
2023-12-01 03:00:00,1.0,1.0,2.0,2.0,11.0,752.0
2023-12-01 03:05:00,2.0,1.0,1.0,0.0,9.0,750.0
2023-12-01 03:10:00,1.0,2.0,1.0,0.0,10.0,751.0
2023-12-01 03:15:00,1.0,1.0,2.0,1.0,10.0,752.0
2023-12-01 03:20:00,1.0,1.0,1.0,2.0,10.0,751.0
2023-12-01 03:25:00,2.0,1.0,1.0,0.0,10.0,749.0
2023-12-01 03:30:00,1.0,2.0,1.0,0.0,10.0,750.0
2023-12-01 03:35:00,1.0,1.0,2.0,1.0,10.0,750.0
2023-12-01 03:40:00,1.0,1.0,1.0,4.0,10.0,750.0
2023-12-01 03:45:00,4.0,1.0,1.0,0.0,6.0,748.0
2023-12-01 03:50:00,1.0,4.0,1.0,0.0,8.0,750.0
2023-12-01 03:55:00,1.0,1.0,4.0,1.0,9.0,750.0
2023-12-01 04:00:00,1.0,1.0,1.0,0.0,10.0,749.0
2023-12-01 04:05:00,1.0,1.0,1.0,1.0,11.0,749.0
2023-12-01 04:10:00,1.0,1.0,1.0,0.0,11.0,749.0
2023-12-01 04:15:00,1.0,1.0,1.0,1.0,12.0,749.0
2023-12-01 04:20:00,1.0,1.0,1.0,2.0,12.0,748.0
2023-12-01 04:25:00,2.0,1.0,1.0,0.0,11.0,746.0
2023-12-01 04:30:00,1.0,2.0,1.0,0.0,11.0,749.0
2023-12-01 04:35:00,1.0,1.0,2.0,1.0,14.0,749.0
2023-12-01 04:40:00,1.0,1.0,1.0,0.0,14.0,748.0
2023-12-01 04:45:00,1.0,1.0,1.0,2.0,15.0,750.0
2023-12-01 04:50:00,2.0,1.0,1.0,1.0,13.0,750.0
2023-12-01 04:55:00,1.0,2.0,1.0,2.0,15.0,752.0
2023-12-01 05:00:00,2.0,1.0,2.0,1.0,14.0,753.0
2023-12-01 05:05:00,1.0,2.0,1.0,1.0,15.0,752.0
2023-12-01 05:10:00,1.0,1.0,2.0,1.0,16.0,754.0
2023-12-01 05:15:00,1.0,1.0,1.0,1.0,17.0,754.0
2023-12-01 05:20:00,1.0,1.0,1.0,1.0,16.0,754.0
2023-12-01 05:25:00,1.0,1.0,1.0,0.0,17.0,753.0
2023-12-01 05:30:00,1.0,1.0,1.0,3.0,18.0,754.0
2023-12-01 05:35:00,3.0,1.0,1.0,1.0,18.0,754.0
2023-12-01 05:40:00,1.0,3.0,1.0,1.0,20.0,757.0
2023-12-01 05:45:00,1.0,1.0,3.0,0.0,22.0,757.0
2023-12-01 05:50:00,1.0,1.0,1.0,3.0,26.0,757.0
2023-12-01 05:55:00,3.0,1.0,1.0,1.0,26.0,755.0
2023-12-01 06:00:00,1.0,3.0,1.0,2.0,32.0,754.0
2023-12-01 06:05:00,2.0,1.0,3.0,2.0,40.0,753.0
2023-12-01 06:10:00,2.0,2.0,1.0,2.0,42.0,752.0
2023-12-01 06:15:00,2.0,2.0,2.0,0.0,48.0,751.0
2023-12-01 06:20:00,1.0,2.0,2.0,2.0,54.0,752.0
2023-12-01 06:25:00,2.0,1.0,2.0,1.0,58.0,750.0
2023-12-01 06:30:00,1.0,2.0,1.0,3.0,60.0,751.0
2023-12-01 06:35:00,3.0,1.0,2.0,3.0,60.0,751.0
2023-12-01 06:40:00,3.0,3.0,1.0,3.0,63.0,749.0
2023-12-01 06:45:00,3.0,3.0,3.0,4.0,64.0,749.0
2023-12-01 06:50:00,4.0,3.0,3.0,3.0,64.0,748.0
2023-12-01 06:55:00,3.0,4.0,3.0,7.0,71.0,749.0
