Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Recent_Mean,Recent_Std,Trend,Hour,DayOfWeek,IsWeekend,Target_1Hour
2023-12-01 06:15:00,1.0,1.0,2.0,1.0,1.0,1.0,1.75,1.6393596310755,0.08333333333333333,6,4,0,136.0
2023-12-01 06:20:00,1.0,1.0,1.0,1.0,1.0,1.0,2.3333333333333335,2.3570226039551585,0.6666666666666666,6,4,0,146.0
2023-12-01 06:25:00,1.0,1.0,1.0,1.0,1.0,1.0,2.5833333333333335,2.253084305765962,0.16666666666666666,6,4,0,168.0
2023-12-01 06:30:00,1.0,1.0,1.0,1.0,1.0,1.0,2.75,2.203217344400381,0.16666666666666666,6,4,0,186.0
2023-12-01 06:35:00,2.0,1.0,1.0,1.0,1.0,2.0,3.4166666666666665,2.7220804951768462,0.5833333333333334,6,4,0,196.0
2023-12-01 06:40:00,1.0,1.0,1.0,1.0,1.0,4.0,4.083333333333333,3.226410113767656,0.5,6,4,0,205.0
2023-12-01 06:45:00,3.0,1.0,1.0,1.0,1.0,1.0,4.166666666666667,3.2360813064912666,0.3333333333333333,6,4,0,219.0
2023-12-01 06:50:00,1.0,1.0,1.0,1.0,1.0,1.0,4.833333333333333,3.337497399083464,0.75,6,4,0,231.0
2023-12-01 06:55:00,1.0,1.0,1.0,1.0,1.0,5.0,6.25,4.418238713937187,1.0,6,4,0,230.0
2023-12-01 07:00:00,1.0,1.0,1.0,1.0,1.0,1.0,6.916666666666667,4.768967975941498,1.0833333333333333,7,4,0,230.0
2023-12-01 07:05:00,1.0,1.0,2.0,1.0,1.0,4.0,8.583333333333334,5.49936865063214,1.3333333333333333,7,4,0,219.0
2023-12-01 07:10:00,1.0,1.0,1.0,1.0,3.0,2.0,9.666666666666666,5.7638721552635275,1.25,7,4,0,214.0
2023-12-01 07:15:00,1.0,2.0,1.0,1.0,1.0,8.0,11.333333333333334,6.182412330330469,1.1666666666666667,7,4,0,194.0
2023-12-01 07:20:00,1.0,1.0,1.0,1.0,1.0,3.0,12.166666666666666,6.348665651580303,1.25,7,4,0,177.0
2023-12-01 07:25:00,1.0,1.0,1.0,1.0,1.0,3.0,14.0,6.60807586719967,1.8333333333333333,7,4,0,175.0
2023-12-01 07:30:00,1.0,1.0,1.0,1.0,1.0,9.0,15.5,5.951190357119041,1.0,7,4,0,164.0
2023-12-01 07:35:00,1.0,1.0,1.0,1.0,2.0,10.0,16.333333333333332,5.676462121975467,0.75,7,4,0,156.0
2023-12-01 07:40:00,1.0,1.0,1.0,1.0,4.0,5.0,17.083333333333332,5.376776192312846,1.1666666666666667,7,4,0,154.0
2023-12-01 07:45:00,1.0,1.0,1.0,1.0,1.0,9.0,18.25,3.960744879438715,0.8333333333333334,7,4,0,157.0
2023-12-01 07:50:00,1.0,1.0,1.0,1.0,1.0,17.0,19.25,2.8613807855648994,0.3333333333333333,7,4,0,150.0
2023-12-01 07:55:00,1.0,1.0,1.0,1.0,5.0,13.0,19.166666666666668,2.939198681424733,0.25,7,4,0,146.0
2023-12-01 08:00:00,1.0,1.0,1.0,1.0,1.0,20.0,19.166666666666668,2.9391986814247333,-0.5833333333333334,8,4,0,145.0
2023-12-01 08:05:00,1.0,2.0,1.0,1.0,4.0,17.0,18.25,4.044028519516976,-0.6666666666666666,8,4,0,158.0
2023-12-01 08:10:00,1.0,1.0,1.0,3.0,2.0,22.0,17.833333333333332,4.393808775488023,-0.8333333333333334,8,4,0,169.0
2023-12-01 08:15:00,2.0,1.0,1.0,1.0,8.0,18.0,16.166666666666668,5.997684738482194,-1.3333333333333333,8,4,0,187.0
2023-12-01 08:20:00,1.0,1.0,1.0,1.0,3.0,25.0,14.75,7.270087115479887,-2.0,8,4,0,199.0
2023-12-01 08:25:00,1.0,1.0,1.0,1.0,3.0,21.0,14.583333333333334,7.052875694038253,0.16666666666666666,8,4,0,189.0
2023-12-01 08:30:00,1.0,1.0,1.0,1.0,9.0,19.0,13.666666666666666,6.871842709362768,-0.75,8,4,0,199.0
